('mildness', 'mean', 'school')
('initiative', 'have', 'knight')
('band', 'be', 'pop')
('diner', 'be', 'pop')
('waiter', 'squeeze', 'plate')
('woman', 'start', 'mammogram')
('PROPN', 'gain', 'percent')
('schole', 'have', 'comeback')
('midfielder', 'get', 'kick')
('parrot', 'have', 'sense')
('parrot', 'sway', 'body')
('parrot', 'bob', 'head')
('parrot', 'tap', 'foot')
('PROPN', 'begin', 'sequence')
('graduation', 'be', 'place')
('economy', 'be', 'place')
('action', 'affect', 'other')
('borrower', 'must', 'fraction')
('research', 'could', 'image')
('person', 'build', 'school')
('person', 'provide', 'water')
('performance', 'provide', 'example')
('user', 'reduce', 'consumption')
('user', 'keep', 'own')
('party', 'would', 'it')
('wife', 'have', 'what')
('family', 'give', 'present')
('PROPN', 'have', 'employee')
('hour', 'boost', 'odd')
('PROPN', 'have', 'chance')
('PROPN', 'to', 'link')
('PROPN', 'have', 'right')
('management', 'add', 'capital')
('company', 'would', 'business')
('PROPN', 'have', 'fund')
('discussion', 'have', 'place')
('bank', 'have', 'total')
('PROPN', 'operate', 'store')
('authority', 'be', 'possibility')
('PROPN', 'have', 'PROPN')
('PROPN', 'approve', 'programme')
('firm', 'to', 'debt')
('PROPN', 'milk', 'cheer')
('party', 'enjoy', 'gain')
('deal', 'would', 'law')
('school', 'ban', 'they')
('pickup', 'keep', 'suspect')
('police', 'stop', 'suspect')
('average', 'shed', 'point')
('PROPN', 'attach', 'compartment')
('PROPN', 'record', 'double')
('people', 'will', 'detachment')
('government', 'may', 'PROPN')
('leader', 'be', 'attention')
('government', 'can', 'legislation')
('government', 'ram', 'legislation')
('investigator', 'doubt', 'account')
('publicity', 'could', 'woman')
('stock', 'tumble', 'fear')
('market', 'sink', 'percent')
('stock', 'deepen', 'fear')
('topic', 'will', 'economist')
('economist', 'detect', 'sign')
('PROPN', 'should', 'game')
('unit', 'have', 'view')
('captor', 'be', 'compensation')
('none', 'offer', 'that')
('PROPN', 'stamp', 'deal')
('list', 'record', 'performance')
('rain', 'draw', 'shoot')
('crude', 'have', '65')
('community', 'should', 'influence')
('PROPN', 'have', 'return')
('PROPN', 'make', 'return')
('PROPN', 'file', 'complaint')
('spokesman', 'tell', 'PROPN')
('force', 'have', 'palace')
('country', 'wave', 'flag')
('presence', 'have', 'effect')
('trip', 'cost', '30,000')
('PROPN', 'get', 'cash')
('diver', 'have', 'sign')
('t', 'bring', 'issue')
('PROPN', 'like', 'PROPN')
('captain', 'smash', '66')
('captain', 'bowl', '66')
('captain', 'snare', 'wicket')
('forest', 'say', '%')
('user', 'download', 'software')
('haven', 'do', 'caveat')
('PROPN', 'want', 'it')
('t', 'give', 'blessing')
('PROPN', 'will', 'control')
('councillor', 'issue', 'warning')
('winner', 'take', 'office')
('court', 'could', 'constitutionality')
('attendee', 'will', 'opportunity')
('guest', 'can', 'late')
('guest', 'play', 'game')
('wife', 'work', 'evening')
('Police', 'arrest', 'man')
('crisis', 'be', 'role')
('PROPN', 'hail', 'feat')
('company', 'to', 'name')
('PROPN', 'play', 'game')
('PROPN', 'extend', 'streak')
('editor', 'didn', 't')
('PROPN', 'be', 'harm')
('development', 'will', 'functionality')
('PROPN', 'launch', 'series')
('military', 'have', 'she')
('word', 'catch', 'attention')
('future', 'may', 'what')
('PROPN', 'have', 'himself')
('official', 'invite', 'he')
('economy', 'have', 'total')
('soldier', 'raise', 'gun')
('soldier', 'tell', 'they')
('sheriff', 'note', 'instance')
('PROPN', 'have', 'lead')
('PROPN', 'have', 'capital')
('rival', 'have', 'door')
('development', 'play', 'role')
('search', 'take', 'place')
('beach', 'have', 'place')
('ruling', 'set', 'celebration')
('professional', 'live', 'life')
('device', 'include', 'technology')
('cac-40', 'end', 'point')
('PROPN', 'will', 'game')
('PROPN', 'play', 'game')
('PROPN', 'be', 'year')
('film', 'would', 'notion')
('option', 'would', 'vulnerability')
('people', 'be', 'what')
('rule', 'have', 'tooth')
('bomb', 'knock', 'wall')
('doctor', 'helped', 'stop')
('t', 'make', 'it')
('patient', 'appreciate', 'distance')
('PROPN', 'would', 'success')
('runner', 'need', 'framework')
('bill', 'would', 'PROPN')
('minister', 'have', 'something')
('horse', 'will', 'trip')
('t', 'get', 'way')
('authority', 'say', 'what')
('body', 'touch', 'limit')
('PROPN', 'use', 'quarterback')
('force', 'will', 'outcome')
('school', 'pay', 'attention')
('led', 'be', 'move')
('company', 'see', 'value')
('PROPN', 'turn', 'start')
('festival', 'draw', 'people')
('official', 'deny', 'which')
('challenge', 'will', 'saving')
('taxis', 'present', 'PROPN')
('survey', 'question', 'people')
('survey', 'earn', '10,000')
('company', 'be', 'opening')
('block', 'create', 'vista')
('PROPN', 'slash', 'profit')
('mum', 'ask', 'we')
('t', 'notice', 'thing')
('PROPN', 'do', 'good')
('hospital', 'have', 'program')
('physician', 'take', 'time')
('president', 'have', 'power')
('show', 'evoke', 'male')
('challenge', 'be', 'facade')
('minister', 'hope', 'what')
('president', 'open', 'parliament')
('launch', 'will', 'PROPN')
('investigation', 'uncover', 'allegation')
('father', 'bring', 'remain')
('feature', 'like', 'it')
('official', 'would', 'store')
('investigator', 'have', 'store')
('store', 'receive', 'meat')
('PROPN', 'sneak', 'puck')
('technique', 'use', 'laser')
('judge', 'be', 'they')
('PROPN', 'contain', 'violence')
('PROPN', 'describe', 'job')
('standstill', 'have', 'prospect')
('man', 'will', 'bail')
('hospitalization', 'trigger', 'discovery')
('authority', 'weigh', 'future')
('voter', 'cast', 'ballot')
('PROPN', 'say', 'trouble')
('PROPN', 'pull', 'car')
('PROPN', 'drag', 'she')
('comment', 'be', 'situation')
('room', 'have', 'transom')
('combination', 'may', 'power')
('consumer', 'should', 'possibility')
('PROPN', 'would', 'it')
('PROPN', 'send', 'it')
('leader', 'to', 'face')
('PROPN', 'make', 'point')
('fact', 'be', 'elimination')
('earthquake', 'shake', 'PROPN')
('PROPN', 'have', 'PROPN')
('PROPN', 'could', 'sale')
('tornado', 'kill', 'people')
('storm', 'rake', 'heart')
('result', 'will', 'consolation')
('consumer', 'can', 'result')
('PROPN', 'will', 'tool')
('donor', 'cite', 'belief')
('mormon', 'have', 'belief')
('people', 'will', 'that')
('cost', 'include', 'expense')
('donor', 'give', '550,000')
('assessment', 'provide', 'evidence')
('government', 'operate', 'store')
('turtle', 'use', 'field')
('turtle', 'remember', 'imprint')
('poll', 'show', 'majority')
('PROPN', 'could', 'rightwinger')
('PROPN', 'have', 'foe')
('PROPN', 'find', 'himself')
('PROPN', 'extricate', 'himself')
('t', 'have', 'authority')
('fa', 'should', 'book')
('PROPN', 'win', 'game')
('pub', 'survive', 'competition')
('liter', 'cost', '9.40')
('party', 'win', 'total')
('financier', 'surrender', 'passport')
('resident', 'tell', 'PROPN')
('exhibition', 'will', 'sculpture')
('economy', 'stage', 'recovery')
('PROPN', 'have', 'presence')
('army', 'carry', 'patrol')
('violator', 'endanger', 'health')
('PROPN', 'propose', 'those')
('PROPN', 'be', 'progress')
('runner', 'to', 'he')
('spider', 'get', 'cricket')
('voter', 'fill', 'ballot')
('economy', 'be', 'increase')
('caucus', 'grow', 'proceeding')
('caucus', 'conduct', 'proceeding')
('abuser', 'can', 'decision')
('PROPN', 'have', 'force')
('PROPN', 'send', 'police')
('PROPN', 'impose', 'sanction')
('PROPN', 'lead', 'fight')
('PROPN', 'be', 'foot')
('senator', 'will', 'PROPN')
('doesn', 'surprise', 'I')
('PROPN', 'publish', 'study')
('boy', 'have', 'head')
('militant', 'have', 'score')
('number', 'target', 'foreigner')
('PROPN', 'have', 'mandate')
('member', 'will', 'protest')
('youngster', 'upstage', 'they')
('insurer', 'raise', 'rate')
('PROPN', 'say', 'PROPN')
('clatter', 'answer', 'he')
('researcher', 'survey', '13-')
('market', 'have', 'tendency')
('president', 'earn', '138,702')
('ratification', 'will', 'place')
('PROPN', 'write', 'novella')
('thousand', 'be', 'speech')
('thousand', 'give', 'speech')
('caliber', 'be', 'progress')
('spending', 'will', 'legislator')
('PROPN', 'have', 'guideline')
('police', 'would', 'woman')
('PROPN', 'have', 'they')
('headquarters', 'move', 'target')
('other', 'diagnose', 'ill')
('baker', 'turn', 'pastry')
('stack', 'decorate', 'window')
('campaign', 'can', 'flier')
('animal', 'be', 'forest')
('guy', 'punch', 'I')
('one', 'smash', 'head')
('percent', 'expect', 'crisis')
('bank', 'say', 't')
('PROPN', 'take', 'look')
('t', 'reflect', 'quality')
('PROPN', 'tell', 'leader')
('PROPN', 'beat', 'marker')
('department', 'attach', 'string')
('shareholder', 'support', 'talk')
('officer', 'face', 'year')
('PROPN', 'have', 'target')
('robber', 'take', 'jewelry')
('king', 'make', 'emperor')
('PROPN', 'combine', 'emperor')
('conflict', 'require', 'actor')
('witness', 'tell', 'PROPN')
('t', 'represent', 'veteran')
('PROPN', 'have', 'game')
('finding', 'have', 'end')
('car', 'have', 'access')
('police', 'block', 'access')
('club', 'need', 'presence')
('PROPN', 'liken', 'handling')
('euphoria', 'have', 'ephemera')
('money', 'include', '1.1bn')
('PROPN', 'say', 'economy')
('staff', 'adopt', 'threshold')
('staff', 'have', 'expectation')
('income', 'total', 'cent')
('3dff', 'will', 'program')
('PROPN', 'tell', 'he')
('teenager', 'can', 'what')
('PROPN', 'have', 'monitoring')
('wording', 'take', 'concern')
('PROPN', 'face', 'subpoena')
('PROPN', 'be', 'rule')
('expert', 'blame', 'accident')
('film', 'tell', 'story')
('PROPN', 'would', 'percentage')
('student', 'uncover', 'secret')
('story', 'hit', 'news')
('study', 'show', 'complication')
('well', 'capture', 'quarter')
('government', 'rectify', 'oversight')
('people', 'see', 'that')
('senator', 'win', 'term')
('scientist', 'have', 'ring')
('high', 'top', 'degree')
('t', 'have', 'bus')
('judge', 'have', 'it')
('qpr', 'enter', '16')
('judge', 'do', 'team')
('service', 'allow', 'flexibility')
('service', 'give', 'flexibility')
('measure', 'take', 'urgency')
('combination', 'create', 'potential')
('PROPN', 'leave', 'field')
('team', 'have', 'excuse')
('customer', 'taste', 'merlot')
('customer', 'shake', 'head')
('t', 'like', 'it')
('goodness', 'should', 'burden')
('buybull', 'tell', 'them')
('PROPN', 'develop', 'report')
('upsurge', 'have', 'people')
('family', 'have', 'hope')
('PROPN', 'have', 'plenty')
('t', 'start', 'game')
('king', 'pardon', 'they')
('PROPN', 'have', 'ton')
('people', 'throw', 'money')
('confucianism', 'have', 'status')
('genealogist', 'announce', 'status')
('PROPN', 'win', 'delegate')
('hacker', 'may', 'flaw')
('declaration', 'have', 'name')
('declaration', 'need', '393')
('flore', 'have', 'reason')
('number', 'describe', 'treatment')
('client', 'include', 'PROPN')
('PROPN', 'tell', 'we')
('president', 'oppose', 'they')
('man', 'have', '51')
('agency', 'take', 'measure')
('PROPN', 'need', 'boost')
('gene', 'stop', 'activity')
('PROPN', 'develop', 'variation')
('PROPN', 'never', 'she')
('child', 'have', 'complexion')
('PROPN', 'have', 'itself')
('people', 'have', 'idea')
('one', 'shove', 'other')
('assist', 'add', 'point')
('PROPN', 'have', 'talk')
('company', 'may', 'role')
('PROPN', 'have', 'writing')
('district', 'recognize', 'kilt')
('PROPN', 'be', 'more')
('diplomat', 'to', 'clique')
('PROPN', 'hold', 'option')
('summit', 'give', 'role')
('thing', 'distinguish', 'couple')
('prospect', 'have', 'consternation')
('style', 'have', 'PROPN')
('woman', 'depress', 'brake')
('woman', 'take', 'foot')
('rider', 'fear', 'what')
('PROPN', 'get', 'bribe')
('PROPN', 'say', 'buy')
('politic', 'might', 'role')
('leader', 'to', 'reconciliation')
('couple', 'tell', 'themselves')
('PROPN', 'recommend', 'customer')
('warrant', 'didn', 'cause')
('t', 'reveal', 'cause')
('PROPN', 'have', 'finish')
('people', 'be', 'finish')
('trigger', 'go', 'rifle')
('dealer', 'have', 'fraction')
('PROPN', 'inherit', 'trainwreck')
('PROPN', 'tell', 'mp')
('judge', 'order', 'PROPN')
('president', 'to', 'appearance')
('standout', 'have', 'repair')
('index', 'lose', 'percent')
('muentefering', 'tell', 'circulation')
('decision', 'mark', 'blow')
('PROPN', 'have', 'rating')
('survivor', 'donate', 'piece')
('supporter', 'celebrate', 'victory')
('man', 'haul', 'corpse')
('arrangement', 'have', 'suspect')
('government', 'have', 'warning')
('PROPN', 'nutmeg', 'PROPN')
('PROPN', 'have', 'opening')
('runner', 'reach', 'base')
('PROPN', 'cast', 'they')
('PROPN', 'turn', 'gamekeeper')
('auditor', 'seek', 'information')
('shareholder', 'must', 'offer')
('figure', 'add', 'tween')
('figure', 'soar', 'tween')
('place', 'receive', 'award')
('t', 'go', 'anything')
('proposal', 'would', 'end')
('proposal', 'make', 'lapdog')
('employee', 'be', 'people')
('agency', 'have', 'investigation')
('PROPN', 'be', 'match')
('waitress', 'look', 'PROPN')
('arrangement', 'save', 'it')
('loss', 'be', 'profit')
('reduction', 'will', 'income')
('authority', 'have', 'line')
('attack', 'support', 'stance')
('administration', 'take', 'campaign')
('PROPN', 'have', 'involvement')
('thousand', 'be', 'stuff')
('court', 'take', 'action')
('firefighter', 'rescue', 'cat')
('pizzeria', 'have', 'slice')
('PROPN', 'indicate', 'satisfaction')
('thousand', 'to', 'repair')
('t', 'have', 'money')
('PROPN', 'tell', 'reporter')
('scientist', 'be', 'test')
('sort', 'have', 'number')
('employee', 'be', 'percent')
('authority', 'say', 'what')
('policy', 'have', 'business')
('t', 'have', 'ability')
('protester', 'block', 'gate')
('flight', 'cost', '132.80')
('PROPN', 'urge', 'he')
('PROPN', 'face', 'deterioration')
('director', 'tell', 'newspaper')
('people', 'accuse', 'he')
('PROPN', 'be', 'chance')
('unemployment', 'reach', '10.4')
('people', 'lose', 'home')
('t', 'want', 'one')
('PROPN', 'be', 'division')
('PROPN', 'have', 'ground')
('opposition', 'to', 'election')
('PROPN', 'tell', 'newspaper')
('detective', 'have', 'evidence')
('share', 'risk', 'PROPN')
('bill', 'would', 'extension')
('PROPN', 'will', 'third')
('uncertainty', 'be', 'shadow')
('PROPN', 'rule', 'democracy')
('study', 'have', 'implication')
('t', 'mean', 'bit')
('incident', 'take', 'place')
('PROPN', 'have', 'gain')
('attack', 'demonstrate', 'threat')
('country', 'to', 'pound')
('redstone', 'would', 'proceed')
('PROPN', 'be', 'much')
('PROPN', 'oversee', 'tournament')
('PROPN', 'take', 'opportunity')
('t', 'isn', 't')
('t', 'know', 'meaning')
('office', 'take', 'call')
('advertisement', 'ask', 'no')
('country', 'must', 'way')
('people', 'can', 'themselves')
('wind', 'fan', 'flame')
('wind', 'blow', 'wall')
('guy', 'be', 'behavior')
('condition', 'force', 'official')
('reporter', 'may', 'threat')
('bank', 'have', '110bn')
('PROPN', 'estimate', '110bn')
('PROPN', 'hear', 'last')
('storm', 'could', 'inch')
('bank', 'raise', 'capital')
('PROPN', 'would', 'practicality')
('PROPN', 'reveal', 'existence')
('killing', 'have', 'doubt')
('problem', 'might', 'form')
('PROPN', 'tax', 'import')
('bank', 'have', 'that')
('PROPN', 'win', 'gold')
('PROPN', 'detain', 'PROPN')
('focus', 'please', 'businessman')
('report', 'examine', 'statement')
('PROPN', 'invade', 'PROPN')
('PROPN', 'detonate', 'explosive')
('t', 'see', 'reason')
('people', 'say', 'thing')
('PROPN', 'have', 'business')
('PROPN', 'get', 'business')
('PROPN', 'pitch', 'ball')
('PROPN', 'encounter', 'sniper')
('patient', 'notice', 'device')
('patient', 'contact', 'police')
('PROPN', 'could', 'herself')
('PROPN', 'learn', 'life')
('route', 'can', 'more')
('PROPN', 'expect', 'criticism')
('group', 'be', 'PROPN')
('PROPN', 'mount', 'display')
('act', 'can', 'name')
('character', 'sing', 'dialogue')
('PROPN', 'expect', 'earning')
('PROPN', 'expect', 'income')
('player', 'cradle', 'puck')
('player', 'whip', 'it')
('woman', 'shed', 'lb')
('PROPN', 'have', 'year')
('action', 'take', 'place')
('one', 'have', 'job')
('PROPN', 'invade', 'PROPN')
('PROPN', 'have', 'journey')
('t', 'justify', 'kind')
('PROPN', 'control', 'seat')
('year', 'kill', 'PROPN')
('year', 'hospitalize', '200,000')
('grandmother', 'be', 'care')
('member', 'leave', 'colleague')
('doctor', 'hate', 'system')
('force', 'launch', 'rescue')
('PROPN', 'end', 'fee')
('researcher', 'find', 'pattern')
('evaluation', 'have', 'date')
('PROPN', 'bring', 'he')
('PROPN', 'have', 'homer')
('datum', 'will', 'dispute')
('shift', 'be', 'PROPN')
('PROPN', 'open', 'fourth')
('meditation', 'be', 'campaign')
('typewriter', 'can', 'you')
('people', 'describe', 'experience')
('wife', 'describe', 'night')
('vincentric', 'evaluate', 'depreciation')
('guy', 'tell', 'that')
('vote', 'open', 'door')
('assailant', 'open', 'fire')
('PROPN', 'have', 'wind')
('auctioning', 'will', 'competitiveness')
('PROPN', 'take', 'life')
('PROPN', 'have', 'himself')
('PROPN', 'drop', 'plan')
('work', 'share', 'theme')
('PROPN', 'never', 'lead')
('PROPN', 'have', 'ownership')
('people', 'will', 'what')
('country', 'threaten', 'boycott')
('discussion', 'conflate', 'question')
('boy', 'tell', 'court')
('regulator', 'will', 'incident')
('firm', 'announce', 're')
('man', 'have', 'hulk')
('medication', 'may', 'problem')
('charge', 'fall', 'drop')
('diplomacy', 'be', 'impact')
('concept', 'predate', 'experiment')
('newspaper', 'publish', 'photograph')
('mammogram', 'detect', 'tumor')
('restaurant', 'offer', 'menu')
('PROPN', 'would', 'system')
('PROPN', 'tell', 'court')
('PROPN', 'manage', 'shot')
('secession', 'would', 'country')
('secession', 'deprive', 'north')
('PROPN', 'can', 'development')
('PROPN', 'unite', 'community')
('spokeswoman', 'dispute', 'version')
('edition', 'shorten', 'interval')
('student', 'to', 'PROPN')
('airline', 'must', 'toilet')
('statement', 'urge', 'community')
('Police', 'have', 'train')
('object', 'contain', 'layer')
('entrance', 'have', 'visibility')
('entrance', 'enhance', 'prospect')
('PROPN', 'save', 'block')
('PROPN', 'make', 'block')
('police', 'continue', 'investigation')
('settlement', 'mark', 'conclusion')
('official', 'have', 'PROPN')
('couple', 'will', 'more')
('couple', 'see', 'more')
('family', 'can', 'measure')
('party', 'have', 'duty')
('politician', 'have', 'duty')
('child', 'have', 'PROPN')
('PROPN', 'depart', 'PROPN')
('PROPN', 'be', 'damage')
('teenager', 'attack', 'he')
('PROPN', 'be', 'neighbor')
('comment', 'will', 'fodder')
('PROPN', 'be', 'plenty')
('PROPN', 'stem', 'tide')
('PROPN', 'restore', 'lead')
('wife', 'pass', 'she')
('wife', 'rush', 'she')
('cabinet', 'ask', 'PROPN')
('arrival', 'treble', 'amount')
('chairman', 'ask', 'PROPN')
('opposition', 'have', 'hand')
