('mildness', 'mean', 'school')
('pick', 'face', 'accusation')
('PROPN', 'begin', 'sequence')
('graduation', 'be', 'place')
('economy', 'be', 'place')
('action', 'affect', 'other')
('PROPN', 'be', 'compliance')
('borrower', 'must', 'fraction')
('research', 'could', 'image')
('PROPN', 'build', 'school')
('PROPN', 'provide', 'water')
('performance', 'provide', 'example')
('user', 'reduce', 'consumption')
('user', 'keep', 'own')
('party', 'would', 'it')
('wife', 'have', 'what')
('family', 'give', 'present')
('PROPN', 'have', 'employee')
('PROPN', 'have', 'chance')
('mother', 'push', 'pram')
('student', 'shout', 'slogan')
('PROPN', 'have', 'right')
('company', 'would', 'business')
('PROPN', 'have', 'fund')
('PROPN', 'make', 'investment')
('discussion', 'have', 'place')
('bank', 'have', 'total')
('PROPN', 'operate', 'store')
('authority', 'be', 'possibility')
('PROPN', 'have', 'PROPN')
('PROPN', 'approve', 'programme')
('firm', 'to', 'debt')
('PROPN', 'milk', 'cheer')
('deal', 'would', 'law')
('school', 'ban', 'they')
('police', 'stop', 'suspect')
('average', 'shed', 'point')
('astronaut', 'attach', 'compartment')
('PROPN', 'record', 'double')
('people', 'will', 'detachment')
('government', 'may', 'PROPN')
('leader', 'be', 'attention')
('government', 'can', 'legislation')
('government', 'ram', 'legislation')
('investigator', 'doubt', 'account')
('publicity', 'could', 'woman')
('stock', 'tumble', 'fear')
('market', 'sink', 'percent')
('stock', 'deepen', 'fear')
('topic', 'will', 'economist')
('economist', 'detect', 'sign')
('PROPN', 'should', 'game')
('unit', 'have', 'view')
('captor', 'be', 'compensation')
('none', 'offer', 'that')
('list', 'record', 'performance')
('rain', 'draw', 'shoot')
('crude', 'have', '65')
('judge', 'make', 'decision')
('empathy', 'increase', 'ability')
('community', 'should', 'influence')
('PROPN', 'have', 'return')
('PROPN', 'make', 'return')
('PROPN', 'file', 'complaint')
('spokesman', 'tell', 'PROPN')
('force', 'have', 'palace')
('country', 'wave', 'flag')
('presence', 'have', 'effect')
('trip', 'cost', '30,000')
('PROPN', 'get', 'cash')
('diver', 'have', 'sign')
('t', 'bring', 'issue')
('PROPN', 'like', 'PROPN')
('captain', 'smash', '66')
('captain', 'bowl', '66')
('captain', 'snare', 'wicket')
('%', 'use', 'office')
('%', 'blame', 'reason')
('user', 'download', 'software')
('haven', 'do', 'caveat')
('PROPN', 'want', 'it')
('t', 'give', 'blessing')
('PROPN', 'will', 'control')
('councillor', 'issue', 'warning')
('winner', 'take', 'office')
('court', 'could', 'constitutionality')
('attendee', 'will', 'opportunity')
('guest', 'can', 'late')
('guest', 'play', 'game')
('wife', 'work', 'evening')
('Police', 'arrest', 'man')
('crisis', 'be', 'role')
('PROPN', 'hail', 'feat')
('company', 'to', 'name')
('PROPN', 'play', 'game')
('PROPN', 'extend', 'streak')
('t', 'flag', 'it')
('PROPN', 'be', 'harm')
('development', 'will', 'functionality')
('PROPN', 'launch', 'series')
('military', 'have', 'she')
('word', 'catch', 'attention')
('future', 'may', 'what')
('PROPN', 'have', 'himself')
('official', 'invite', 'he')
('economy', 'have', 'total')
('soldier', 'raise', 'gun')
('soldier', 'tell', 'they')
('sheriff', 'note', 'instance')
('PROPN', 'have', 'capital')
('rival', 'have', 'door')
('development', 'play', 'role')
('search', 'take', 'place')
('beach', 'have', 'place')
('agreement', 'might', 'stability')
('ruling', 'set', 'celebration')
('professional', 'live', 'life')
('cac-40', 'end', 'point')
('PROPN', 'will', 'game')
('PROPN', 'play', 'game')
('PROPN', 'be', 'year')
('film', 'would', 'notion')
('option', 'would', 'vulnerability')
('government', 'purchase', 'security')
('vehicle', 'hit', 'wall')
('people', 'be', 'what')
('rule', 'have', 'tooth')
('bomb', 'knock', 'wall')
('doctor', 'helped', 'stop')
('patient', 'appreciate', 'distance')
('PROPN', 'would', 'success')
('bean', 'require', 'twig')
('runner', 'need', 'framework')
('bill', 'would', 'PROPN')
('minister', 'have', 'something')
('horse', 'will', 'trip')
('t', 'remember', 'time')
('body', 'touch', 'limit')
('PROPN', 'use', 'quarterback')
('force', 'will', 'what')
('school', 'pay', 'attention')
('led', 'be', 'move')
('company', 'see', 'value')
('festival', 'draw', 'people')
('official', 'deny', 'which')
('challenge', 'will', 'saving')
('taxis', 'present', 'PROPN')
('survey', 'question', 'people')
('survey', 'earn', '10,000')
('company', 'be', 'opening')
('block', 'create', 'vista')
('mum', 'ask', 'we')
('t', 'notice', 'thing')
('PROPN', 'do', 'good')
('hospital', 'have', 'program')
('physician', 'take', 'time')
('president', 'have', 'power')
('show', 'evoke', 'male')
('challenge', 'be', 'facade')
('minister', 'hope', 'what')
('president', 'open', 'parliament')
('launch', 'will', 'PROPN')
('investigation', 'uncover', 'allegation')
('PROPN', 'perform', 'deux')
('man', 'bring', 'remain')
('official', 'would', 'store')
('investigator', 'have', 'store')
('store', 'receive', 'meat')
('PROPN', 'sneak', 'puck')
('technique', 'use', 'laser')
('judge', 'be', 'they')
('brother', 'tell', 'PROPN')
('PROPN', 'didn', 'violence')
('PROPN', 'describe', 'job')
('standstill', 'have', 'prospect')
('man', 'will', 'bail')
('hospitalization', 'trigger', 'discovery')
('authority', 'weigh', 'future')
('voter', 'cast', 'ballot')
('PROPN', 'say', 'trouble')
('PROPN', 'pull', 'car')
('PROPN', 'drag', 'she')
('comment', 'be', 'situation')
('room', 'have', 'transom')
('combination', 'may', 'power')
('consumer', 'should', 'possibility')
('t', 'bring', 'player')
('leader', 'to', 'face')
('PROPN', 'be', 'elimination')
('earthquake', 'shake', 'PROPN')
('PROPN', 'have', 'PROPN')
('PROPN', 'could', 'sale')
('tornado', 'kill', 'people')
('storm', 'rake', 'heart')
('result', 'will', 'consolation')
('consumer', 'can', 'result')
('PROPN', 'will', 'tool')
('donor', 'cite', 'belief')
('PROPN', 'have', 'belief')
('people', 'will', 'that')
('cost', 'include', 'expense')
('donor', 'give', '550,000')
('assessment', 'provide', 'evidence')
('government', 'operate', 'store')
('turtle', 'use', 'field')
('turtle', 'remember', 'imprint')
('poll', 'show', 'majority')
('PROPN', 'could', 'rightwinger')
('PROPN', 'have', 'foe')
('PROPN', 'find', 'himself')
('PROPN', 'extricate', 'himself')
('t', 'have', 'authority')
('PROPN', 'should', 'book')
('PROPN', 'win', 'game')
('pub', 'survive', 'competition')
('liter', 'cost', '9.40')
('party', 'win', 'total')
('regulator', 'seize', 'bank')
('financier', 'surrender', 'passport')
('resident', 'tell', 'PROPN')
('exhibition', 'will', 'sculpture')
('economy', 'stage', 'recovery')
('PROPN', 'have', 'presence')
('army', 'carry', 'patrol')
('PROPN', 'enforce', 'law')
('violator', 'endanger', 'health')
('PROPN', 'say', 'firm')
('PROPN', 'propose', 'those')
('PROPN', 'be', 'progress')
('bone', 'store', 'isotope')
('spider', 'get', 'cricket')
('voter', 'fill', 'ballot')
('economy', 'be', 'increase')
('caucus', 'grow', 'proceeding')
('caucus', 'conduct', 'proceeding')
('abuser', 'can', 'decision')
('PROPN', 'have', 'force')
('PROPN', 'send', 'police')
('PROPN', 'impose', 'sanction')
('PROPN', 'lead', 'fight')
('PROPN', 'be', 'foot')
('senator', 'will', 'PROPN')
('PROPN', 'publish', 'study')
('boy', 'have', 'head')
('militant', 'have', 'score')
('number', 'target', 'foreigner')
('PROPN', 'have', 'mandate')
('member', 'will', 'protest')
('PROPN', 'urge', 'he')
('youngster', 'upstage', 'they')
('insurer', 'raise', 'rate')
('PROPN', 'say', 'PROPN')
('clatter', 'answer', 'he')
('researcher', 'survey', '13-')
('market', 'have', 'tendency')
('PROPN', 'fight', 'gold')
('president', 'earn', '138,702')
('ratification', 'will', 'place')
('PROPN', 'write', 'novella')
('thousand', 'be', 'speech')
('thousand', 'give', 'speech')
('caliber', 'be', 'progress')
('spending', 'will', 'legislator')
('PROPN', 'have', 'guideline')
('police', 'would', 'woman')
('PROPN', 'have', 'they')
('headquarters', 'move', 'target')
('other', 'diagnose', 'ill')
('baker', 'turn', 'pastry')
('stack', 'decorate', 'window')
('campaign', 'can', 'flier')
('animal', 'be', 'forest')
('guy', 'punch', 'I')
('one', 'smash', 'head')
('percent', 'expect', 'crisis')
('PROPN', 'take', 'look')
('restructuring', 'entail', 'which')
('PROPN', 'tell', 'leader')
('PROPN', 'beat', 'marker')
('department', 'attach', 'string')
('shareholder', 'support', 'talk')
('hornet', 'extend', 'lease')
('PROPN', 'have', 'target')
('robber', 'take', 'jewelry')
('king', 'make', 'emperor')
('conflict', 'require', 'actor')
('witness', 'tell', 'PROPN')
('t', 'represent', 'veteran')
('PROPN', 'have', 'game')
('finding', 'have', 'end')
('car', 'have', 'access')
('police', 'block', 'access')
('club', 'need', 'presence')
('PROPN', 'liken', 'handling')
('euphoria', 'have', 'ephemera')
('money', 'include', '1.1bn')
('staff', 'adopt', 'threshold')
('PROPN', 'have', 'more')
('income', 'total', 'cent')
('3dff', 'will', 'program')
('PROPN', 'tell', 'he')
('teenager', 'can', 'what')
('PROPN', 'have', 'monitoring')
('wording', 'take', 'concern')
('PROPN', 'face', 'subpoena')
('PROPN', 'be', 'rule')
('expert', 'blame', 'accident')
('film', 'tell', 'story')
('student', 'uncover', 'secret')
('story', 'hit', 'news')
('study', 'show', 'complication')
('PROPN', 'defend', 'belt')
('well', 'capture', 'quarter')
('government', 'rectify', 'oversight')
('people', 'see', 'that')
('senator', 'win', 'term')
('scientist', 'have', 'ring')
('t', 'have', 'bus')
('judge', 'score', 'it')
('judge', 'have', 'it')
('PROPN', 'have', 'what')
('qpr', 'enter', '16')
('judge', 'do', 'team')
('measure', 'take', 'urgency')
('PROPN', 'celebrate', 'ranking')
('combination', 'create', 'potential')
('PROPN', 'leave', 'field')
('team', 'have', 'excuse')
('customer', 'taste', 'merlot')
('customer', 'shake', 'head')
('goodness', 'should', 'burden')
('buybull', 'tell', 'them')
('PROPN', 'develop', 'report')
('PROPN', 'have', 'people')
('family', 'have', 'hope')
('PROPN', 'have', 'plenty')
('t', 'hasn', 'game')
('king', 'pardon', 'they')
('PROPN', 'have', 'ton')
('people', 'throw', 'money')
('PROPN', 'have', 'status')
('PROPN', 'win', 'delegate')
('hacker', 'may', 'flaw')
('declaration', 'have', 'name')
('declaration', 'need', '393')
('PROPN', 'have', 'reason')
('number', 'describe', 'treatment')
('client', 'include', 'PROPN')
('t', 'tell', 'we')
('president', 'oppose', 'they')
('man', 'have', '51')
('agency', 'take', 'measure')
('PROPN', 'need', 'boost')
('gene', 'stop', 'activity')
('PROPN', 'develop', 'variation')
('PROPN', 'never', 'she')
('child', 'have', 'complexion')
('PROPN', 'have', 'itself')
('deal', 'value', 'PROPN')
('people', 'have', 'idea')
('one', 'shove', 'other')
('PROPN', 'have', 'talk')
('company', 'may', 'role')
('PROPN', 'have', 'writing')
('district', 'recognize', 'kilt')
('diplomat', 'to', 'clique')
('PROPN', 'hold', 'option')
('summit', 'give', 'role')
('thing', 'distinguish', 'couple')
('prospect', 'have', 'consternation')
('one', 'qualify', 'which')
('style', 'have', 'PROPN')
('woman', 'depress', 'brake')
('car', 'speed', 'foot')
('car', 'take', 'foot')
('PROPN', 'get', 'bribe')
('PROPN', 'say', 'buy')
('politic', 'might', 'role')
('leader', 'to', 'reconciliation')
('PROPN', 'recommend', 'customer')
('PROPN', 'have', 'finish')
('people', 'be', 'finish')
('trigger', 'go', 'rifle')
('dealer', 'have', 'fraction')
('PROPN', 'inherit', 'trainwreck')
('PROPN', 'tell', 'PROPN')
('judge', 'order', 'PROPN')
('trouble', 'aren', 'do')
('president', 'to', 'appearance')
('standout', 'have', 'repair')
('decision', 'mark', 'blow')
('PROPN', 'have', 'rating')
('survivor', 'donate', 'piece')
('supporter', 'celebrate', 'victory')
('man', 'haul', 'corpse')
('arrangement', 'have', 'suspect')
('government', 'have', 'warning')
('PROPN', 'have', 'opening')
('runner', 'reach', 'base')
('PROPN', 'cast', 'they')
('poacher', 'turn', 'gamekeeper')
('auditor', 'seek', 'information')
('shareholder', 'must', 'offer')
('figure', 'add', 'tween')
('figure', 'soar', 'tween')
('sand', 'can', 'pollutant')
('proposal', 'would', 'end')
('proposal', 'make', 'lapdog')
('employee', 'be', 'people')
('agency', 'have', 'investigation')
('PROPN', 'be', 'match')
('waitress', 'look', 'PROPN')
('arrangement', 'save', '20')
('loss', 'be', 'profit')
('reduction', 'will', 'income')
('authority', 'have', 'line')
('attack', 'support', 'stance')
('administration', 'take', 'campaign')
('PROPN', 'have', 'involvement')
('thousand', 'be', 'stuff')
('court', 'take', 'action')
('firefighter', 'rescue', 'cat')
('pizzeria', 'have', 'slice')
('PROPN', 'indicate', 'satisfaction')
('aren', 't', 'narcissist')
('PROPN', 'doesn', 'that')
('t', 'have', 'money')
('batch', 'bring', 'news')
('PROPN', 'tell', 'reporter')
('scientist', 'be', 'test')
('sort', 'have', 'number')
('employee', 'be', 'percent')
('authority', 'say', 'what')
('policy', 'have', 'business')
('protester', 'block', 'gate')
('PROPN', 'urge', 'he')
('PROPN', 'face', 'deterioration')
('director', 'tell', 'newspaper')
('people', 'accuse', 'he')
('PROPN', 'be', 'chance')
('unemployment', 'reach', 'cent')
('PROPN', 'be', 'some')
('people', 'lose', 'home')
('t', 'want', 'one')
('PROPN', 'be', 'division')
('PROPN', 'have', 'ground')
('opposition', 'to', 'election')
('PROPN', 'tell', 'newspaper')
('detective', 'have', 'evidence')
('share', 'risk', 'PROPN')
('bill', 'would', 'extension')
('PROPN', 'will', 'third')
('uncertainty', 'be', 'shadow')
('PROPN', 'rule', 'democracy')
('study', 'have', 'implication')
('t', 'mean', 'bit')
('incident', 'take', 'place')
('PROPN', 'have', 'gain')
('attack', 'demonstrate', 'grave')
('country', 'to', 'pound')
('PROPN', 'would', 'proceed')
('PROPN', 'be', 'much')
('PROPN', 'oversee', 'tournament')
('PROPN', 'take', 'opportunity')
('t', 'know', 'meaning')
('office', 'take', 'call')
('country', 'must', 'way')
('people', 'see', 'themselves')
('wind', 'fan', 'flame')
('wind', 'blow', 'wall')
('guy', 'be', 'behavior')
('condition', 'force', 'official')
('reporter', 'may', 'threat')
('bank', 'have', '110bn')
('PROPN', 'estimate', '110bn')
('PROPN', 'hear', 'last')
('people', 'should', 'it')
('storm', 'could', 'inch')
('bank', 'raise', 'capital')
('PROPN', 'would', 'practicality')
('toy', 'trot', 'hallway')
('PROPN', 'reveal', 'existence')
('problem', 'might', 'form')
('PROPN', 'tax', 'import')
('PROPN', 'subsidise', 'export')
('bank', 'have', 'that')
('PROPN', 'win', 'gold')
('PROPN', 'detain', 'PROPN')
('focus', 'please', 'businessman')
('report', 'examine', 'statement')
('PROPN', 'invade', 'PROPN')
('people', 'say', 'thing')
('PROPN', 'have', 'business')
('PROPN', 'get', 'business')
('PROPN', 'pitch', 'ball')
('PROPN', 'encounter', 'sniper')
('patient', 'notice', 'device')
('patient', 'contact', 'police')
('PROPN', 'could', 'herself')
('group', 'be', 'PROPN')
('PROPN', 'mount', 'display')
('act', 'can', 'name')
('character', 'sing', 'dialogue')
('PROPN', 'expect', 'earning')
('PROPN', 'expect', 'income')
('player', 'cradle', 'puck')
('player', 'whip', 'it')
('woman', 'shed', 'lb')
('PROPN', 'have', 'year')
('action', 'take', 'place')
('PROPN', 'fit', 'schematic')
('one', 'have', 'job')
('PROPN', 'invade', 'PROPN')
('PROPN', 'have', 'journey')
('t', 'justify', 'kind')
('PROPN', 'control', 'seat')
('doctor', 'do', 'kind')
('grandmother', 'be', 'care')
('doctor', 'hate', 'system')
('force', 'launch', 'rescue')
('PROPN', 'end', 'reservation')
('researcher', 'find', 'pattern')
('evaluation', 'have', 'date')
('PROPN', 'bring', 'he')
('PROPN', 'have', 'homer')
('prison', 'sit', 'number')
('prison', 'house', 'number')
('datum', 'will', 'dispute')
('shift', 'to', 'politician')
('tv', 'be', 'PROPN')
('PROPN', 'open', 'fourth')
('76er', 'start', 'period')
('meditation', 'may', 'image')
('typewriter', 'can', 'you')
('PROPN', 'say', 'thousand')
('people', 'describe', 'experience')
('wife', 'describe', 'night')
('PROPN', 'evaluate', 'depreciation')
('guy', 'tell', 'that')
('vote', 'open', 'door')
('assailant', 'open', 'fire')
('PROPN', 'have', 'wind')
('auctioning', 'will', 'competitiveness')
('PROPN', 'have', 'opponent')
('PROPN', 'drop', 'plan')
('student', 'share', 'theme')
('PROPN', 'never', 'lead')
('PROPN', 'have', 'ownership')
('people', 'will', 'what')
('discussion', 'conflate', 'question')
('boy', 'tell', 'court')
('regulator', 'will', 'incident')
('firm', 'announce', 're')
('man', 'have', 'hulk')
('medication', 'may', 'problem')
('charge', 'fall', 'drop')
('electricity', 'record', 'drop')
('diplomacy', 'be', 'impact')
('concept', 'predate', 'experiment')
('newspaper', 'publish', 'photograph')
('mammogram', 'detect', 'tumor')
('restaurant', 'offer', 'menu')
('PROPN', 'tell', 'court')
('PROPN', 'manage', 'shot')
('secession', 'would', 'country')
('secession', 'deprive', 'north')
('apparatchik', 'have', 'that')
('PROPN', 'can', 'development')
('PROPN', 'unite', 'community')
('spokeswoman', 'dispute', 'version')
('edition', 'shorten', 'interval')
('student', 'to', 'teddy')
('airline', 'must', 'toilet')
('statement', 'urge', 'community')
('Police', 'have', 'train')
('object', 'contain', 'layer')
('entrance', 'have', 'visibility')
('entrance', 'enhance', 'prospect')
('PROPN', 'save', 'block')
('PROPN', 'make', 'block')
('police', 'continue', 'investigation')
('settlement', 'mark', 'conclusion')
('official', 'have', 'PROPN')
('family', 'can', 'measure')
('party', 'have', 'duty')
('politician', 'have', 'duty')
('child', 'have', 'PROPN')
('PROPN', 'depart', 'PROPN')
('PROPN', 'be', 'damage')
('PROPN', 'grant', 'application')
('teenager', 'attack', 'he')
('PROPN', 'be', 'neighbor')
('comment', 'will', 'fodder')
('PROPN', 'be', 'plenty')
('hook', 'stem', 'tide')
('PROPN', 'not', 'tackle')
('PROPN', 'restore', 'lead')
('wife', 'pass', 'she')
('wife', 'rush', 'she')
('cabinet', 'ask', 'PROPN')
('estimate', 'suggest', 'arrival')
('chairman', 'ask', 'PROPN')
('opposition', 'have', 'hand')
('one', 'can', 'that')
('colon', 'issue', 'complaint')
('group', 'will', 'field')
('group', 'will', '1.15')
('PROPN', 'have', 'penalty')
('test', 'prove', 'anything')
('voice', 'publish', 'variety')
('people', 'quit', 'smoking')
('panel', 'have', 'injury')
('insertion', 'could', 'memory')
('PROPN', 'give', 'approval')
('strategy', 'include', 'step')
('official', 'suspend', 'talk')
('PROPN', 'visit', 'museum')
('feature', 'show', 'way')
('entrepreneur', 'will', 'work')
('homosexual', 'would', 'sanctity')
